100100412	55	167000602
100100412	56	167000604
100100412	57	168001111
100100412	58	168000692
100100412	59	161000557
100100412	60	161000332
100100412	61	161000329
100100412	62	161000558
100100412	63	274109991
100100412	64	161000325
100100413	1	129000083
100100413	2	274109998
100100413	3	274110129
100100413	4	161000376
100100413	5	161000559
100100413	6	161000328
100100413	7	161000333
100100413	8	161000381
100100413	9	168000693
100100413	10	168001112
100100413	11	167000605
100100413	12	167000603
100100413	13	129000110
100100413	14	113000464
100100413	15	113000424
100100413	16	113000423
100100413	17	113000422
100100413	18	113000420
100100413	19	113000419
100100413	20	113000418
100100413	21	113000476
100100413	22	113000477
100100413	23	112000430
100100413	24	101000304
100100413	25	100000380
100100413	26	100000154
100100413	27	100000331
100100413	28	100000333
100100413	29	100000335
100100413	30	100000336
100100413	31	100000338
100100413	32	100000340
100100413	33	100000366
100100413	34	105000486
100100413	35	105000484
100100413	36	105000482
100100413	37	105000407
100100413	38	105000408
100100413	39	105000409
100100413	40	105000410
100100413	41	105000006
100100413	42	105000007
100100413	43	105000008
100100413	44	100000367
100100413	45	100000365
100100413	46	100000337
100100413	47	100000334
100100413	48	100000332
100100413	49	100000330
100100413	50	100000329
100100413	51	100000379
100100413	52	101000305
100100413	53	112000429
100100413	54	113000478
100100413	55	113000475
100100413	56	113000411
100100413	57	113000417
100100413	58	113000416
100100413	59	113000414
100100413	60	113000413
100100413	61	113000468
100100413	62	113000465
100100413	63	129000111
100100413	64	167000602
100100413	65	167000604
100100413	66	168001111
100100413	67	168000692
100100413	68	161000557
100100413	69	161000332
100100413	70	161000329
100100413	71	161000558
100100413	72	274109991
100100413	73	161000325
100100414	1	129000083
100100414	2	274109998
100100414	3	274110129
100100414	4	161000376
100100414	5	161000559
100100414	6	161000328
100100414	7	161000333
100100414	8	161000381
100100414	9	168000693
100100414	10	168001112
100100414	11	167000605
100100414	12	115000600
100100414	13	115000603
100100414	14	115000634
100100414	15	115000896
100100414	16	115000893
100100414	17	115000593
100100414	18	115000591
100100414	19	115000589
100100414	20	115000008
100100414	21	115000540
100100414	22	115000542
100100414	23	115000543
100100414	24	114000368
100100414	25	114000370
100100414	26	116000235
100100414	27	116000390
100100414	28	116000392
100100414	29	116000406
100100414	30	120000390
100100414	31	120000392
100100414	32	120000394
100100414	33	120000397
100100414	34	120000400
100100414	35	120000398
100100414	36	120000396
100100414	37	120000395
100100414	38	120000393
100100414	39	120000391
100100414	40	118000474
100100414	41	116000393
100100414	42	116000391
100100414	43	116000417
100100414	44	114000371
100100414	45	114000369
100100414	46	114000381
100100414	47	114000380
100100414	48	115000541
100100414	49	115000005
100100414	50	115000588
100100414	51	115000590
100100414	52	115000592
100100414	53	115000594
100100414	54	115000895
100100414	55	115000633
100100414	56	115000547
100100414	57	115000520
100100414	58	167000604
100100414	59	168001111
100100414	60	168000692
100100414	61	161000557
100100414	62	161000332
100100414	63	161000329
100100414	64	161000558
100100414	65	274109991
100100414	66	161000325
100100415	1	129000083
100100415	2	274109998
100100415	3	274110129
100100415	4	161000335
100100415	5	161000559
100100415	6	161000328
100100415	7	161000561
100100415	8	164000544
100100415	9	163000568
100100415	10	165000909
100100415	11	213800417
100100415	12	213000393
100100415	13	117000015
100100415	14	117000011
100100415	15	117000009
100100415	16	117000007
100100415	17	117000005
100100415	18	117000003
100100415	19	117000001
100100415	20	116000440
100100415	21	116000603
100100415	22	116000442
100100415	23	116000443
100100415	24	117000312
100100415	25	117000314
100100415	26	117000299
100100415	27	117000313
100100415	28	116000444
100100415	29	116000441
100100415	30	116000604
100100415	31	116000439
100100415	32	117000002
100100415	33	117000004
100100415	34	117000006
100100415	35	117000008
100100415	36	117000010
100100415	37	117000012
100100415	38	117000310
100100415	39	213000393
100100415	40	213800418
100100415	41	165000910
100100415	42	163000567
100100415	43	164000545
100100415	44	161000560
100100415	45	161000329
100100415	46	161000558
100100415	47	274109991
100100415	48	161000325
100100416	1	129000083
100100416	2	274109998
100100416	3	274110129
100100416	4	161000376
100100416	5	161000559
100100416	6	161000328
100100416	7	161000333
100100416	8	161000381
100100416	9	168000693
100100416	10	168001112
100100416	11	167000605
100100416	12	167000603
100100416	13	115000907
100100416	14	115000905
100100416	15	113000397
100100416	16	111000005
100100416	17	111000007
100100416	18	112000003
100100416	19	112000005
100100416	20	112000373
100100416	21	112000375
100100416	22	112000376
100100416	23	112000407
100100416	24	112000416
100100416	25	112000398
100100416	26	112000404
100100416	27	112000402
100100416	28	100000363
100100416	29	101000248
100100416	30	112000399
100100416	31	101000288
100100416	32	101000286
100100416	33	100000375
100100416	34	100000374
100100416	35	101000226
100100416	36	101000227
100100416	37	101000287
100100416	38	101000247
100100416	39	101000229
100100416	40	100000362
100100416	41	112000401
100100416	42	112000400
100100416	43	112000409
100100416	44	112000408
100100416	45	112000377
100100416	46	112000374
100100416	47	112000372
100100416	48	112000006
100100416	49	112000004
100100416	50	111000008
100100416	51	111000006
100100416	52	113000398
100100416	53	115000904
100100416	54	115000906
100100416	55	167000602
100100416	56	167000604
100100416	57	168001111
100100416	58	168000692
100100416	59	161000557
100100416	60	161000332
100100416	61	161000329
100100416	62	161000558
100100416	63	274109991
100100416	64	161000325
100100506	1	123000536
100100506	2	123000535
100100506	3	123000593
100100506	4	123000492
100100506	5	123000440
100100506	6	123000487
100100506	7	122000676
100100506	8	122000066
100100506	9	122000697
100100506	10	122000056
100100506	11	122000633
100100506	12	122000002
100100506	13	122000712
100100506	14	121001311
100100506	15	119000304
100100506	16	119000306
100100506	17	119000310
100100506	18	118000583
100100506	19	118000585
100100506	20	118000587
100100506	21	118000589
100100506	22	115000902
100100506	23	115000904
100100506	24	115000906
100100506	25	167000602
100100506	26	167000604
100100506	27	168001111
100100506	28	168000692
100100506	29	161000557
100100506	30	161000332
100100506	31	161000329
100100506	32	161000558
100100506	33	274109991
100100506	34	161000325
100100506	35	161000566
100100506	36	161000565
100100506	37	161000564
100100506	38	274109998
100100506	39	274110129
100100506	40	161000376
100100506	41	161000559
100100506	42	161000328
100100506	43	161000333
100100506	44	161000381
100100506	45	168000693
100100506	46	168001112
100100506	47	167000605
100100506	48	167000603
100100506	49	115000907
100100506	50	115000905
100100506	51	115000903
100100506	52	118000590
100100506	53	118000588
100100506	54	118000586
100100506	55	118000584
100100506	56	119000311
100100506	57	119000307
100100506	58	119000305
100100506	59	121001312
100100506	60	122000638
100100506	61	122000049
100100506	62	122000057
100100506	63	122000065
100100506	64	122000637
100100506	65	122000095
100100506	66	123000065
100100506	67	123000069
100100506	68	123000057
100100417	1	118000021
100100417	2	118000464
100100417	3	118000037
100100417	4	118000466
100100417	5	118000469
100100417	6	115000001
100100417	7	115000003
100100417	8	115000005
100100417	9	115000588
100100417	10	115000590
100100417	11	115000592
100100417	12	115000594
100100417	13	115000895
100100417	14	115000633
100100417	15	115000547
100100417	16	115000520
100100417	17	167000604
100100417	18	168001111
100100417	19	168000692
100100417	20	161000557
100100417	21	161000332
100100417	22	161000329
100100417	23	161000558
100100417	24	274109991
100100417	25	161000325
100100417	26	274109998
100100417	27	274110129
100100417	28	161000376
100100417	29	161000559
100100417	30	161000328
100100417	31	161000333
100100417	32	161000381
100100417	33	168000693
100100417	34	168001112
100100417	35	167000605
100100417	36	115000600
100100417	37	115000603
100100417	38	115000634
100100417	39	115000896
100100417	40	115000893
100100417	41	115000593
100100417	42	115000591
100100417	43	115000589
100100417	44	115000006
100100417	45	115000004
100100417	46	115000002
100100417	47	118000470
100100417	48	118000575
100100417	49	118000036
100100417	50	118000468
100100417	51	118000465
100100417	52	118000463
100100507	1	122000278
100100507	2	122000258
100100507	3	122000620
100100507	4	122000619
100100507	5	122000618
100100507	6	122000212
100100507	7	121000922
100100507	8	121000006
100100507	9	121000008
100100507	10	121000010
100100507	11	121000012
100100507	12	121000014
100100507	13	121000016
100100507	14	122000617
100100507	15	122000712
100100507	16	121001311
100100507	17	119000304
100100507	18	119000306
100100507	19	119000310
100100507	20	118000583
100100507	21	118000585
100100507	22	118000587
100100507	23	118000589
100100507	24	115000902
100100507	25	115000904
100100507	26	115000906
100100507	27	167000602
100100507	28	167000604
100100507	29	168001111
100100507	30	168000692
100100507	31	161000557
100100507	32	161000332
100100507	33	161000329
100100507	34	161000558
100100507	35	274109991
100100507	36	161000325
100100507	37	161000566
100100507	38	161000565
100100507	39	161000564
100100507	40	274109998
100100507	41	274110129
100100507	42	161000376
100100507	43	161000559
100100507	44	161000328
100100507	45	161000333
100100507	46	161000381
100100507	47	168000693
100100507	48	168001112
100100507	49	167000605
100100507	50	167000603
100100507	51	115000907
100100507	52	115000905
100100507	53	115000903
100100507	54	118000590
100100507	55	118000588
100100507	56	118000586
100100507	57	118000584
100100507	58	119000311
100100507	59	119000307
100100507	60	119000305
100100507	61	121001312
100100507	62	122000631
100100507	63	121000015
100100507	64	121000013
100100507	65	121000011
100100507	66	121000009
100100507	67	121000007
100100507	68	121000005
100100507	69	121000923
100100507	70	122000630
100100507	71	122000629
100100507	72	122000628
100100507	73	122000627
100100507	74	122000626
100100507	75	122000283
100100584	1	105000472
100100584	2	103000278
100100584	3	103000280
100100584	4	105000458
100100584	5	105000460
100100584	6	105000462
100100584	7	105000464
100100584	8	105000466
100100584	9	105000468
100100584	10	105000470
100100584	11	102000281
100100584	12	102000284
100100584	13	102000278
100100584	14	102000230
100100584	15	102000257
100100584	16	102000277
100100584	17	102000256
100100584	18	102000255
100100584	19	102000275
100100584	20	102000300
100100584	21	113000460
100100584	22	113000481
100100584	23	113000482
100100584	24	113000429
100100584	25	113000465
100100584	26	129000111
100100584	27	167000602
100100584	28	167000604
100100584	29	168001111
100100584	30	168000692
100100584	31	161000557
100100584	32	161000332
100100584	33	161000329
100100584	34	161000558
100100584	35	274109991
100100584	36	161000325
100100584	37	274109998
100100584	38	274110129
100100584	39	161000376
100100584	40	161000559
100100584	41	161000328
100100584	42	161000333
100100584	43	161000381
100100584	44	168000693
100100584	45	168001112
100100584	46	167000605
100100584	47	167000603
100100584	48	129000110
100100584	49	113000464
100100584	50	113000463
100100584	51	113000484
100100584	52	113000483
100100584	53	274000026
100100584	54	102000299
100100584	55	102000274
100100584	56	102000263
100100584	57	102000262
100100584	58	102000276
100100584	59	102000273
100100584	60	102000180
100100584	61	102000283
100100584	62	102000285
100100584	63	102000282
100100584	64	105000471
100100584	65	105000469
100100584	66	105000467
100100584	67	105000465
100100584	68	105000463
100100584	69	105000461
100100584	70	105000459
100100584	71	103000281
100100584	72	103000279
100100418	1	110000657
100100418	2	110000659
100100418	3	108000366
100100418	4	108000375
100100418	5	107000001
100100418	6	107000003
100100418	7	107000005
100100418	8	107000007
100100418	9	107000009
100100418	10	100000003
100100418	11	100000002
100100418	12	100000347
100100418	13	100000345
100100418	14	100000343
100100418	15	112000017
100100418	16	112000013
100100418	17	112000009
100100418	18	113000396
100100418	19	113000429
100100418	20	113000465
100100418	21	129000111
100100418	22	167000602
100100418	23	167000604
100100418	24	168001111
100100418	25	168000692
100100418	26	161000557
100100418	27	161000332
100100418	28	161000329
100100418	29	161000558
100100418	30	274109991
100100418	31	161000325
100100418	32	274109998
100100418	33	274110129
100100418	34	161000376
100100418	35	161000559
100100418	36	161000328
100100418	37	161000333
100100418	38	161000381
100100418	39	168000693
100100418	40	168001112
100100418	41	167000605
100100418	42	167000603
100100418	43	129000110
100100418	44	113000464
100100418	45	113000427
100100418	46	113000395
100100418	47	112000008
100100418	48	112000012
100100418	49	112000016
100100418	50	100000344
100100418	51	100000346
100100418	52	100000371
100100418	53	100000360
100100418	54	100000348
100100418	55	107000010
100100418	56	107000008
100100418	57	107000006
100100418	58	107000004
100100418	59	107000002
100100418	60	107000504
100100418	61	107000495
100100418	62	110000660
100100418	63	110000658
100100418	64	110000677
100100419	1	111000915
100100419	2	111000014
100100419	3	111000925
100100419	4	111000927
100100419	5	111000929
100100419	6	111000931
100100419	7	111000481
100100419	8	111000484
100100419	9	111000485
100100419	10	111000487
100100419	11	111000490
100100419	12	113000407
100100419	13	113000192
100100419	14	113000408
100100419	15	113000467
100100419	16	113000398
100100419	17	129000111
100100419	18	167000602
100100419	19	167000604
100100419	20	168001111
100100419	21	168000692
100100419	22	161000557
100100419	23	161000332
100100419	24	161000329
100100419	25	161000558
100100419	26	274109991
100100419	27	161000325
100100419	28	274109998
100100419	29	274110129
100100419	30	161000376
100100419	31	161000559
100100419	32	161000328
100100419	33	161000333
100100419	34	161000381
100100419	35	168000693
100100419	36	168001112
100100419	37	167000605
100100419	38	167000603
100100419	39	129000110
100100419	40	113000397
100100419	41	113000466
100100419	42	113000409
100100419	43	113000193
100100419	44	113000406
100100419	45	111000489
100100419	46	111000488
100100419	47	111000486
100100419	48	111000483
100100419	49	111000482
100100419	50	111000932
100100419	51	111000930
100100419	52	111000928
100100419	53	111000926
100100419	54	111000013
100100420	1	106000426
100100420	2	105000420
100100420	3	105000319
100100420	4	105000429
100100420	5	103000003
100100420	6	104000002
100100420	7	104000261
100100420	8	104000259
100100420	9	104000257
100100420	10	104000255
100100420	11	104000236
100100420	12	103000233
100100420	13	122000708
100100420	14	122000710
100100420	15	122000712
100100420	16	121001311
100100420	17	119000304
100100420	18	119000306
100100420	19	119000310
100100420	20	118000583
100100420	21	118000585
100100420	22	118000587
100100420	23	118000589
100100420	24	115000902
100100420	25	115000904
100100420	26	115000906
100100420	27	167000602
100100420	28	167000604
100100420	29	168001111
100100420	30	168000692
100100420	31	161000557
100100420	32	161000332
100100420	33	161000329
100100420	34	161000558
100100420	35	274109991
100100420	36	161000325
100100420	37	274109998
100100420	38	274110129
100100420	39	161000376
100100420	40	161000559
100100420	41	161000328
100100420	42	161000333
100100420	43	161000381
100100420	44	168000693
100100420	45	168001112
100100420	46	167000605
100100420	47	167000603
100100420	48	115000907
100100420	49	115000905
100100420	50	115000903
100100420	51	118000590
100100420	52	118000588
100100420	53	118000586
100100420	54	118000584
100100420	55	119000311
100100420	56	119000307
100100420	57	119000305
100100420	58	121001312
100100420	59	122000713
100100420	60	122000711
100100420	61	122000709
100100420	62	104000238
100100420	63	104000237
100100420	64	104000256
100100420	65	104000258
100100420	66	104000260
100100420	67	104000262
100100420	68	104000001
100100420	69	105000321
100100420	70	105000430
100100420	71	105000318
100100420	72	105000316
100100421	1	213000393
100100421	2	213000228
100100421	3	213000395
100100421	4	213000312
100100421	5	213000134
100100421	6	213000397
100100421	7	213000132
100100421	8	213000129
100100421	9	213000396
100100421	10	116000405
100100421	11	116000403
100100421	12	116000011
100100421	13	116000395
100100421	14	114000379
100100421	15	114000203
100100421	16	114000377
100100421	17	114000375
100100421	18	114000373
100100421	19	115000640
100100421	20	115000547
100100421	21	115000520
100100421	22	167000604
100100421	23	168001111
100100421	24	168000692
100100421	25	161000557
100100421	26	161000332
100100421	27	161000329
100100421	28	161000558
100100421	29	274109991
100100421	30	161000325
100100421	31	274109998
100100421	32	274110129
100100421	33	161000376
100100421	34	161000559
100100421	35	161000328
100100421	36	161000333
100100421	37	161000381
100100421	38	168000693
100100421	39	168001112
100100421	40	167000605
100100421	41	115000600
100100421	42	115000603
100100421	43	115000538
100100421	44	114000372
100100421	45	114000374
100100421	46	114000376
100100421	47	114000227
100100421	48	114000378
100100421	49	116000394
100100421	50	116000402
100100421	51	116000404
100100421	52	213000047
100100421	53	213000193
100100421	54	213000120
100100421	55	213000119
100100421	56	213900047
100100421	57	213000313
100100421	58	213000394
100100421	59	213000106
100100422	1	129000083
100100422	2	274109998
100100422	3	274110129
100100422	4	161000376
100100422	5	161000559
100100422	6	161000328
100100422	7	161000333
100100422	8	161000381
100100422	9	168000693
100100422	10	168001112
100100422	11	167000605
100100422	12	167000603
100100422	13	129000110
100100422	14	113000464
100100422	15	113000427
100100422	16	113000463
100100422	17	113000484
100100422	18	113000483
100100422	19	274000026
100100422	20	113000001
100100422	21	113000003
100100422	22	113000005
100100422	23	113000007
100100422	24	113000009
100100422	25	112000365
100100422	26	101000245
100100422	27	101000246
100100422	28	101000057
100100422	29	101000060
100100422	30	101000064
100100422	31	101000065
100100422	32	101000244
100100422	33	101000052
100100422	34	101000234
100100422	35	101000173
100100422	36	101000230
100100422	37	101000017
100100422	38	112000170
100100422	39	113000010
100100422	40	113000008
100100422	41	113000006
100100422	42	113000004
100100422	43	113000383
100100422	44	113000481
100100422	45	113000482
100100422	46	113000429
100100422	47	113000465
100100422	48	129000111
100100422	49	167000602
100100422	50	167000604
100100422	51	168001111
100100422	52	168000692
100100422	53	161000557
100100422	54	161000332
100100422	55	161000329
100100422	56	161000558
100100422	57	274109991
100100422	58	161000325
100100423	1	121000521
100100423	2	121000524
100100423	3	121000518
100100423	4	121000516
100100423	5	121000511
100100423	6	121000475
100100423	7	121000473
100100423	8	121000533
100100423	9	121000532
100100423	10	121000531
100100423	11	121000530
100100423	12	121000472
100100423	13	119000279
100100423	14	119000200
100100423	15	119000310
100100423	16	118000583
100100423	17	118000585
100100423	18	118000587
100100423	19	118000589
100100423	20	115000902
100100423	21	115000904
100100423	22	115000906
100100423	23	167000602
100100423	24	167000604
100100423	25	168001111
100100423	26	168000692
100100423	27	161000557
100100423	28	161000332
100100423	29	161000329
100100423	30	161000558
100100423	31	274109991
100100423	32	161000325
100100423	33	274109998
100100423	34	274110129
100100423	35	161000376
100100423	36	161000559
100100423	37	161000328
100100423	38	161000333
100100423	39	161000381
100100423	40	168000693
100100423	41	168001112
100100423	42	167000605
100100423	43	167000603
100100423	44	115000907
100100423	45	115000905
100100423	46	115000903
100100423	47	118000590
100100423	48	118000588
100100423	49	118000586
100100423	50	118000584
100100423	51	119000311
100100423	52	119000199
100100423	53	119000280
100100423	54	119000289
100100423	55	119000288
100100423	56	119000287
100100423	57	119000286
100100423	58	119000285
100100423	59	119000284
100100423	60	121000479
100100423	61	121000476
100100423	62	121000307
100100423	63	121000517
100100423	64	121000520
100100533	1	129000083
100100533	2	274109998
100100533	3	274110129
100100533	4	161000376
100100533	5	161000559
100100533	6	161000328
100100533	7	161000333
100100533	8	161000381
100100533	9	168000693
100100533	10	168001112
100100533	11	167000605
100100533	12	167000603
100100533	13	115000907
100100533	14	115000905
100100533	15	115000903
100100533	16	118000590
100100533	17	118000588
100100533	18	118000586
100100533	19	118000529
100100533	20	118000014
100100533	21	118000013
100100533	22	118000012
100100533	23	118000011
100100533	24	118000010
100100533	25	118000009
100100533	26	120000441
100100533	27	120000435
100100533	28	120000390
100100533	29	120000426
100100533	30	120000434
100100533	31	120000062
100100533	32	120000431
100100533	33	120000430
100100533	34	120000429
100100533	35	120000428
100100533	36	120000391
100100533	37	120000427
100100533	38	120000440
100100533	39	119000001
100100533	40	119000002
100100533	41	119000003
100100533	42	119000004
100100533	43	119000005
100100533	44	119000006
100100533	45	119000292
100100533	46	119000310
100100533	47	118000583
100100533	48	118000585
100100533	49	118000587
100100533	50	118000589
100100533	51	115000902
100100533	52	115000904
100100533	53	115000906
100100533	54	167000602
100100533	55	167000604
100100533	56	168001111
100100533	57	168000692
100100533	58	161000557
100100533	59	161000332
100100533	60	161000329
100100533	61	161000558
100100533	62	274109991
100100533	63	161000325
100100538	1	116000599
100100538	2	116000576
100100538	3	116000577
100100538	4	114000406
100100538	5	114000408
100100538	6	114000410
100100538	7	114000412
100100538	8	114000414
100100538	9	114000416
100100538	10	114000418
100100538	11	114000420
100100538	12	115000611
100100538	13	115000613
100100538	14	115000615
100100538	15	115000610
100100538	16	115000904
100100538	17	115000906
100100538	18	167000602
100100538	19	167000604
100100538	20	168001111
100100538	21	168000692
100100538	22	161000557
100100538	23	161000332
100100538	24	161000329
100100538	25	161000558
100100538	26	274109991
100100538	27	161000325
100100538	28	274109998
100100538	29	274110129
100100538	30	161000376
100100538	31	161000559
100100538	32	161000328
100100538	33	161000333
100100538	34	161000381
100100538	35	168000693
100100538	36	168001112
100100538	37	167000605
100100538	38	167000603
100100538	39	115000907
100100538	40	115000905
100100538	41	115000616
100100538	42	115000614
100100538	43	115000612
100100538	44	114000421
100100538	45	114000419
100100538	46	114000417
100100538	47	114000415
100100538	48	114000413
100100538	49	114000411
100100538	50	114000409
100100538	51	114000407
100100538	52	116000001
115000006	1	129000083
115000006	2	274109998
115000006	3	274110129
115000006	4	161000376
115000006	5	161000559
115000006	6	161000328
115000006	7	161000333
115000006	8	161000381
115000006	9	168000693
115000006	10	168001112
115000006	11	167000605
115000006	12	167000603
115000006	13	115000907
115000006	14	115000905
115000006	15	115000903
115000006	16	118000590
115000006	17	118000588
115000006	18	118000591
115000006	19	118000592
115000006	20	118000529
115000006	21	118000014
115000006	22	119000050
115000006	23	119000052
115000006	24	119000312
115000006	25	119000059
115000006	26	119900284
115000006	27	119000071
115000006	28	119000078
115000006	29	119000082
115000006	30	119000086
115000006	31	119000296
115000006	32	121900024
115000006	33	121900006
115000006	34	121000311
115000006	35	119900310
115000006	36	119000085
115000006	37	119000081
115000006	38	119000079
115000006	39	119000073
115000006	40	119900244
115000006	41	119000060
115000006	42	119000058
115000006	43	119000313
115000006	44	119900169
115000006	45	119000051
115000006	46	119000006
115000006	47	119000292
115000006	48	118000594
115000006	49	118000593
115000006	50	118000589
115000006	51	115000902
115000006	52	115000904
115000006	53	115000906
115000006	54	167000602
115000006	55	167000604
115000006	56	168001111
115000006	57	168000692
115000006	58	161000557
115000006	59	161000332
115000006	60	161000329
115000006	61	161000558
115000006	62	274109991
115000006	63	161000325
100100509	1	122000605
100100509	2	122000607
100100509	3	121000927
100100509	4	121000975
100100509	5	121000926
100100509	6	121000925
100100509	7	121000976
100100509	8	121000977
100100509	9	121000021
100100509	10	121000023
100100509	11	119000306
100100509	12	119000310
100100509	13	118000583
100100509	14	118000585
100100509	15	118000587
100100509	16	118000589
100100509	17	115000902
100100509	18	115000904
100100509	19	115000906
100100509	20	167000602
100100509	21	167000604
100100509	22	168001111
100100509	23	168000692
100100509	24	161000557
100100509	25	161000332
100100509	26	161000329
100100509	27	161000558
100100509	28	274109991
100100509	29	161000325
100100509	30	161000566
100100509	31	161000565
100100509	32	161000564
100100509	33	274109998
100100509	34	274110129
100100509	35	161000376
100100509	36	161000559
100100509	37	161000328
100100509	38	161000333
100100509	39	161000381
100100509	40	168000693
100100509	41	168001112
100100509	42	167000605
100100509	43	167000603
100100509	44	115000907
100100509	45	115000905
100100509	46	115000903
100100509	47	118000590
100100509	48	118000588
100100509	49	118000586
100100509	50	118000584
100100509	51	119000311
100100509	52	119000307
100100509	53	121000024
100100509	54	121000022
100100509	55	121000020
100100509	56	121000979
100100509	57	121000924
100100509	58	121000930
100100509	59	121000929
100100509	60	121000928
100100509	61	122000606
100100509	62	122000604
115000001	1	115000600
115000001	2	115000603
115000001	3	113000001
115000001	4	113000003
115000001	5	113000005
115000001	6	113000007
115000001	7	113000009
115000001	8	112000365
115000001	9	101000250
115000001	10	101000245
115000001	11	101000246
115000001	12	101000057
115000001	13	101000060
115000001	14	101000064
115000001	15	101000257
115000001	16	101000256
115000001	17	101000289
115000001	18	101000255
115000001	19	101000102
115000001	20	101000244
115000001	21	101000052
115000001	22	101000234
115000001	23	101000173
115000001	24	101000230
115000001	25	101000017
115000001	26	112000170
115000001	27	113000010
115000001	28	113000008
115000001	29	113000006
115000001	30	113000004
115000001	31	113000383
115000001	32	115000547
115000001	33	115000520
100100517	1	102000264
100100517	2	102000251
100100517	3	102000097
100100517	4	102000270
100100517	5	102000103
100100517	6	102000259
100100517	7	102000182
100100517	8	102000181
100100517	9	102000169
100100517	10	102000168
100100517	11	102000295
100100517	12	102000155
100100517	13	102000052
100100517	14	118000061
100100517	15	118000548
100100517	16	118000547
100100517	17	118000518
100100517	18	118000564
100100517	19	118000523
100100517	20	118000587
100100517	21	118000589
100100517	22	115000902
100100517	23	115000904
100100517	24	115000906
100100517	25	167000602
100100517	26	167000604
100100517	27	168001111
100100517	28	168000692
100100517	29	161000557
100100517	30	161000332
100100517	31	161000329
100100517	32	161000558
100100517	33	274109991
100100517	34	161000325
100100517	35	274109998
100100517	36	274110129
100100517	37	161000376
100100517	38	161000559
100100517	39	161000328
100100517	40	161000333
100100517	41	161000381
100100517	42	168000693
100100517	43	168001112
100100517	44	167000605
100100517	45	167000603
100100517	46	115000907
100100517	47	115000905
100100517	48	115000903
100100517	49	118000590
100100517	50	118000588
100100517	51	118000520
100100517	52	118000523
100100517	53	118000547
100100517	54	118000522
100100517	55	118000521
100100517	56	102000053
100100517	57	102000156
100100517	58	102000296
100100517	59	102000167
100100517	60	102000170
100100517	61	102000061
100100513	1	106000427
100100513	2	106000003
100100513	3	106000014
100100513	4	106000010
100100513	5	110000003
100100513	6	110000061
100100513	7	110000661
100100513	8	110000663
100100513	9	110000671
100100513	10	110000664
100100513	11	110000668
100100513	12	110000666
100100513	13	129000030
100100513	14	129000044
100100513	15	129000036
100100513	16	129000035
100100513	17	129000034
100100513	18	129000038
100100513	19	168001111
100100513	20	161000557
100100513	21	161000329
100100513	22	161000558
100100513	23	161000337
100100513	24	161000325
100100513	25	274109998
100100513	26	274110129
100100513	27	161000376
100100513	28	161000559
100100513	29	161000328
100100513	30	161000331
100100513	31	161000378
100100513	32	161000333
100100513	33	161000381
100100513	34	161000374
100100513	35	168001112
100100513	36	168000773
100100513	37	167000605
100100513	38	129000043
100100513	39	129000032
100100513	40	129000031
100100513	41	129000045
100100513	42	110000670
100100513	43	110000667
100100513	44	110000672
100100513	45	110000665
100100513	46	110000669
100100513	47	110000662
100100513	48	110000062
100100513	49	110000004
100100513	50	106000009
100100513	51	106000013
100100513	52	106000318
100100373	1	110000666
100100373	2	110000690
100100373	3	110000672
